
Las Vegas Challenge
4
13	150.00	Stephanie Vincent	29947	927	+6	63	956	65	939	70	897	198	$250
16	132.00	Kat Mertsch	99455	900	+7	67	922	67	922	65	939	199	
17	126.00	Casey Pennington	74708	921	+8	70	897	65	939	65	939	200	
18	120.00	Maria Oliva	63257	912	+9	71	889	65	939	65	939	201	
18	120.00	Sami Keddington	52010	878	+9	65	939	70	897	66	931	201	
18	120.00	Sara Sinclair	41012	912	+9	64	947	69	906	68	914	201	
21	102.00	Ellen Widboom	58276	943	+10	66	931	71	889	65	939	202	
21	102.00	Krissie Fountain	73693	906	+10	70	897	65	939	67	922	202	
23	90.00	Des Reading	15863	900	+11	71	889	66	931	66	931	203	
24	84.00	Julie Eagle	78135	902	+14	71	889	69	906	66	931	206	
25	78.00	Deann Carey	66842	915	+15	70	897	65	939	72	881	207	
26	72.00	Stacie Rawnsley	122208	893	+16	68	914	72	881	68	914	208	
26	72.00	Kona Star Panis	27832	927	+16	65	939	69	906	74	864	208	
28	60.00	Hannah McBeth	66939	910	+17	70	897	74	864	65	939	209	
28	60.00	Shannon Prendergast	65961	900	+17	67	922	71	889	71	889	209	
30	48.00	Jenny Umstead	42066	879	+21	72	881	72	881	69	906	213	
31	42.00	Esther Schultz	79049	883	+22	72	881	70	897	72	881	214	
32	36.00	Katelyn Belty	106422	868	+30	80	814	68	914	74	864	222	
32	36.00	Rochelle Browning	101496	860	+30	76	847	71	889	75	855	222	
34	24.00	Chelsea Harden	63377	864	+32	75	855	75	855	74	864	224	
34	24.00	Anna Pinter	106489	831	+32	72	881	78	830	74	864	224	
36	12.00	Hali Trevena	56845	853	+33	72	881	75	855	78	830	225	
37	0.00	Christina Linthicum	50045	920		999						DNF

Music City Open
4
1	222.00	Hailey King	81351	967	-15	61	951	56	995	59	999	61	983	237	$4,000
2	216.00	Sarah Hokom	34563	965	-12	59	968	58	977	64	959	59	999	240	$2,350
3	210.00	Macie Velediaz	104187	936	-11	63	933	57	986	59	999	62	975	241	$1,750
4	204.00	Catrina Allen	44184	972	-8	63	933	57	986	63	967	61	983	244	$1,420
5	198.00	Valerie Mandujano	62879	951	-6	62	942	57	986	66	943	61	983	246	$1,200
6	192.00	Alexis Mandujano	62880	942	-5	61	951	60	959	64	959	62	975	247	$1,050
7	186.00	Kona Star Panis	27832	944	-1	62	942	62	942	66	943	61	983	251	$852
7	186.00	Heather Young	100965	954	-1	59	968	61	951	68	927	63	967	251	$852
7	186.00	Missy Gannon	85942	955	-1	61	951	60	959	61	983	69	919	251	$852
10	168.00	Juliana Korver	7438	936	E	62	942	57	986	66	943	67	935	252	$715
11	162.00	Maria Oliva	63257	936	+1	64	924	60	959	67	935	62	975	253	$665
12	156.00	Jessica Weese	50656	947	+3	63	933	62	942	64	959	66	943	255	$625
13	150.00	Paige Pierce	29190	988	+4	63	933	61	951	68	927	64	959	256	$573
13	150.00	Natalie Ryan	114560	938	+4	61	951	58	977	68	927	69	919	256	$573
15	138.00	Deann Carey	66842	928	+5	66	906	61	951	63	967	67	935	257	$525
16	132.00	Kat Mertsch	99455	918	+7	65	915	58	977	69	919	67	935	259	$476
17	126.00	Holly Finley	51277	937	+14	64	924	63	933	65	951	74	878	266	$450
18	120.00	Stacie Rawnsley	122208	917	+5	66	906	59	968	68	927			193	
18	120.00	Ellen Widboom	58276	930	+5	62	942	63	933	68	927			193	
20	108.00	Vanessa Van Dyken	62325	928	+6	66	906	61	951	67	935			194	
20	108.00	Sarah Gilpin	87338	940	+6	62	942	65	915	67	935			194	
22	96.00	Christine Jennings	88568	922	+7	65	915	61	951	69	919			195	
23	90.00	Rebecca Cox	32917	931	+8	66	906	68	888	62	975			196	
23	90.00	Lisa Fajkus	32654	947	+8	67	897	63	933	66	943			196	
23	90.00	Zoe AnDyke	39504	924	+8	59	968	65	915	72	894			196	
26	72.00	Emily Garner	127175	911	+10	66	906	63	933	69	919			198	
27	66.00	Lori Merriman	35616	897	+12	67	897	62	942	71	902			200	
28	60.00	Tiger Borth	78232	903	+13	68	888	63	933	70	910			201	
29	54.00	Chloe Alice	85635	915	+16	70	871	66	906	68	927			204	
29	54.00	Sara Sinclair	41012	902	+16	65	915	64	924	75	870			204	
31	42.00	Lindsay Fish	32925	897	+20	69	880	72	853	67	935			208	
32	36.00	Leah Tsinajinnie	139109	876	+27	70	871	69	880	76	862			215	
33	30.00	Amber Meece	51937	884	+28	65	915	71	862	80	830			216	
34	24.00	Marissa Kula	110845	837	+35	75	826	71	862	77	854			223	
35	18.00	Margaret Baudendistel	96011	861	+36	72	853	71	862	81	821			224	
36	12.00	Anna Pinter	106489	848	+44	78	800	76	817	78	846			232	
37	0.00	Keerti Goorah	154584	849		999								DNF

Blue Ridge Championship
9

Champions Cup
9

Jonesboro Open
3
1	180.00	Catrina Allen	44184	965	-23	58	1009	54	1042	63	969	175	$3,000
2	174.00	Paige Pierce	29190	977	-15	59	1001	65	953	59	1001	183	$2,000
3	168.00	Sarah Hokom	34563	966	-13	59	1001	63	969	63	969	185	$1,400
4	162.00	Macie Walker	104187	938	-6	59	1001	67	937	66	945	192	$1,150
5	156.00	Erika Stinchcomb	71262	924	-3	65	953	65	953	65	953	195	$913
5	156.00	Kona Star Panis	27832	934	-3	62	977	64	961	69	921	195	$913
7	144.00	Missy Gannon	85942	952	-2	66	945	64	961	66	945	196	$700
8	138.00	Heather Young	100965	951	+2	68	929	67	937	65	953	200	$600
9	132.00	Hailey King	81351	961	+3	68	929	69	921	64	961	201	$525
9	132.00	Alexis Mandujano	62880	935	+3	63	969	68	929	70	913	201	$525
11	120.00	Vanessa Van Dyken	62325	934	+4	69	921	61	985	72	897	202	$450
12	114.00	Deann Carey	66842	913	+5	66	945	67	937	70	913	203	$400
13	108.00	Madison Walker	59431	934	+6	71	905	65	953	68	929	204	$338
13	108.00	Cynthia Ricciotti	75029	908	+6	64	961	68	929	72	897	204	$338
15	96.00	Stacie Rawnsley	122208	907	+7	71	905	65	953	69	921	205	$99
15	96.00	Christina Linthicum	50045	918	+7	64	961	68	929	73	889	205	$99
15	96.00	Christine Jennings	88568	919	+7	64	961	66	945	75	873	205	$99
18	78.00	Valerie Mandujano	62879	952	+8	66	945	71	905	69	921	206	
18	78.00	Jessica Weese	50656	945	+8	69	921	67	937	70	913	206	
20	66.00	Emily Beach	61144	921	+10	67	937	73	889	68	929	208	
20	66.00	Callie McMorran	64751	928	+10	68	929	71	905	69	921	208	
20	66.00	Rebecca Cox	32917	931	+10	71	905	67	937	70	913	208	
20	66.00	Nova Six Four Politte	74995	901	+10	69	921	67	937	72	897	208	
24	42.00	Lori Merriman	35616	889	+13	73	889	69	921	69	921	211	
25	36.00	Sara Sinclair	41012	911	+15	69	921	72	897	72	897	213	
26	30.00	Kat Mertsch	99455	911	+18	72	897	74	881	70	913	216	
26	30.00	Courtney Cannon	70634	907	+18	67	937	74	881	75	873	216	
28	18.00	Shannon Prendergast	65961	899	+26	75	873	70	913	79	841	224	
29	12.00	Cortney Cooper	107392	811	+51	82	817	85	792	82	817	249	
30	0.00	Esther Schultz	79049	892		75	873	81	825	999		DNF

OTB Open
3
1	198.00	Paige Pierce	29190	976	-19	66	972	64	987	61	1009	191	$3,000
2	192.00	Catrina Allen	44184	968	-18	67	965	65	980	60	1016	192	$2,000
3	186.00	Jessica Weese	50656	945	-10	65	980	67	965	68	958	200	$1,400
4	180.00	Missy Gannon	85942	952	-9	69	950	67	965	65	980	201	$1,150
5	174.00	Lisa Fajkus	32654	944	-6	67	965	67	965	70	943	204	$1,000
6	168.00	Juliana Korver	7438	925	-3	71	936	66	972	70	943	207	$825
7	162.00	Zoe AnDyke	39504	930	-2	69	950	66	972	73	921	208	$700
8	156.00	Ohn Scoggins	48976	954	-1	72	928	72	928	65	980	209	$570
8	156.00	Kona Star Panis	27832	934	-1	70	943	66	972	73	921	209	$570
10	144.00	Ella Hansen	144112	907	+2	74	913	67	965	71	936	212	$490
11	138.00	Erika Stinchcomb	71262	931	+3	70	943	71	936	72	928	213	$440
12	132.00	Kat Mertsch	99455	909	+4	74	913	69	950	71	936	214	$400
13	126.00	Madison Walker	59431	938	+7	79	877	68	958	70	943	217	$350
14	120.00	Holyn Handley	133547	926	+8	73	921	74	913	71	936	218	$300
14	120.00	Stacie Rawnsley	122208	906	+8	72	928	74	913	72	928	218	$325
16	108.00	Camille Skweir	57791	912	+11	77	891	73	921	71	936	221	$275
17	102.00	Deann Carey	66842	916	+12	73	921	77	891	72	928	222	$250
18	96.00	Nicole Bradley	51229	935	+14	81	862	70	943	73	921	224	
19	90.00	Hannah McBeth	66939	903	+15	78	884	78	884	69	950	225	
19	90.00	Alyssa Weatherford	143049	892	+15	77	891	71	936	77	891	225	
21	78.00	Ellen Widboom	58276	935	+16	73	921	73	921	80	869	226	
22	72.00	Jenn Diggs	132627	884	+17	77	891	77	891	73	921	227	
23	66.00	Jenny Umstead	42066	880	+20	78	884	77	891	75	906	230	
24	60.00	Kristine King	27725	925	+24	79	877	78	884	77	891	234	
25	54.00	Danielle Keen	102024	881	+26	80	869	77	891	79	877	236	
26	48.00	Leah Tsinajinnie	139109	866	+27	81	862	79	877	77	891	237	
27	42.00	Bayli Miller	79014	869	+29	79	877	76	899	84	840	239	
28	36.00	Ruby Reyes	113579	896	+31	86	825	78	884	77	891	241	
29	30.00	Amanda Zaccone	59547	883	+36	90	796	78	884	78	884	246	
29	30.00	Alyssa Pierson	122118	839	+36	81	862	82	855	83	847	246	
31	18.00	Laura Parker	98520	866	+37	87	818	79	877	81	862	247	
32	12.00	Jenna Weiner	126470	847	+42	80	869	84	840	88	811	252	
33	6.00	Erin Reynolds	88066	797	+68	95	759	93	774	90	796	278	

